ImageName,Car,Bus,Other,Bridge,Bicycle,Palm,Stair,Motorcycle,Chimney,Crosswalk,Hydrant,Traffic Light
08310.png,0.0006,0.0003,0.0003,0.0004,0.0003,0.9961,0.0003,0.0004,0.0003,0.0005,0.0003,0.0003
08311.png,0.0045,0.0019,0.9316,0.018,0.0031,0.0031,0.0024,0.0021,0.02,0.0025,0.0017,0.0091
08312.png,0.0005,0.0003,0.0004,0.9948,0.0004,0.0004,0.0007,0.0005,0.0007,0.0004,0.0004,0.0006
08313.png,0.9688,0.0035,0.0148,0.0026,0.0016,0.002,0.0012,0.0009,0.0011,0.0016,0.0008,0.0012
08314.png,0.0011,0.0009,0.0015,0.0011,0.0005,0.0978,0.0013,0.0012,0.0017,0.0008,0.0008,0.8912
08315.png,0.9885,0.0012,0.0009,0.0016,0.0005,0.0011,0.0008,0.0007,0.0005,0.0013,0.0003,0.0025
08316.png,0.0146,0.0014,0.9523,0.0057,0.0026,0.0075,0.0023,0.0013,0.0044,0.0019,0.0026,0.0035
08317.png,0.0002,0.0004,0.0003,0.0004,0.0002,0.0002,0.0003,0.0002,0.0002,0.9973,0.0002,0.0002
08318.png,0.9891,0.0006,0.0012,0.0026,0.0013,0.0013,0.0004,0.0008,0.001,0.0008,0.0005,0.0005
08319.png,0.9929,0.0004,0.0017,0.0012,0.0006,0.0003,0.0003,0.0004,0.0004,0.0006,0.0002,0.001
08320.png,0.0012,0.9963,0.0003,0.0002,0.0006,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
08321.png,0.0003,0.9979,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.0002
08322.png,0.0011,0.9966,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002,0.0002,0.0003,0.0001,0.0003
08323.png,0.0003,0.0003,0.0003,0.0004,0.0002,0.0004,0.0003,0.0003,0.0004,0.0002,0.0003,0.9965
08324.png,0.0002,0.9978,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002
08325.png,0.0005,0.0012,0.0013,0.0014,0.0005,0.0004,0.0009,0.0006,0.0008,0.9912,0.0005,0.0007
08326.png,0.001,0.0017,0.9463,0.0031,0.0032,0.0044,0.0024,0.0015,0.0289,0.0023,0.0023,0.0029
08327.png,0.0003,0.9975,0.0002,0.0002,0.0003,0.0002,0.0001,0.0002,0.0002,0.0003,0.0002,0.0002
08328.png,0.0004,0.0002,0.0002,0.0003,0.0002,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.9969
08329.png,0.0004,0.0002,0.0002,0.0003,0.0002,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.9969
08330.png,0.0003,0.0002,0.0003,0.0002,0.9971,0.0003,0.0002,0.0003,0.0003,0.0002,0.0002,0.0002
08331.png,0.0002,0.0001,0.0,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9987,0.0001
08332.png,0.001,0.0002,0.0002,0.0003,0.0003,0.0005,0.0003,0.0004,0.0004,0.0003,0.0002,0.996
08333.png,0.0014,0.0006,0.0049,0.0011,0.0006,0.9865,0.0007,0.0009,0.0007,0.001,0.0007,0.0009
08334.png,0.0001,0.0001,0.0,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
08335.png,0.9676,0.0015,0.0019,0.005,0.0031,0.003,0.0017,0.0026,0.001,0.0086,0.0013,0.0026
08336.png,0.9951,0.0004,0.0004,0.0007,0.0004,0.0006,0.0003,0.0005,0.0002,0.0004,0.0003,0.0007
08337.png,0.1221,0.0078,0.7781,0.0172,0.0108,0.0182,0.006,0.0067,0.0057,0.0128,0.0075,0.0072
08338.png,0.0037,0.0012,0.0602,0.9144,0.0033,0.0037,0.0019,0.0023,0.0032,0.0017,0.0021,0.0023
08339.png,0.5574,0.0049,0.315,0.0298,0.0065,0.0568,0.0057,0.0034,0.0038,0.0084,0.0022,0.0062
08340.png,0.9801,0.0009,0.0021,0.0082,0.002,0.0017,0.0009,0.0009,0.001,0.0006,0.0007,0.001
08341.png,0.008,0.0007,0.0008,0.9832,0.001,0.0008,0.0011,0.0008,0.0012,0.001,0.0006,0.0008
08342.png,0.0101,0.0045,0.8847,0.0037,0.0025,0.0682,0.0026,0.0018,0.009,0.0043,0.0035,0.0049
08343.png,0.0028,0.9942,0.0003,0.0004,0.0004,0.0003,0.0003,0.0003,0.0003,0.0003,0.0001,0.0002
08344.png,0.0002,0.0004,0.0002,0.0003,0.0002,0.0002,0.0003,0.0002,0.0002,0.9975,0.0002,0.0003
08345.png,0.0003,0.0003,0.0003,0.0003,0.9971,0.0002,0.0003,0.0004,0.0003,0.0002,0.0002,0.0002
08346.png,0.0006,0.0011,0.0029,0.0015,0.0012,0.001,0.0015,0.0014,0.9858,0.0012,0.0011,0.0009
08347.png,0.0005,0.9978,0.0002,0.0001,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0001
08348.png,0.9914,0.001,0.0008,0.0011,0.0007,0.0013,0.0005,0.0007,0.0004,0.0006,0.0005,0.001
08349.png,0.0039,0.0006,0.008,0.9771,0.0012,0.0023,0.0013,0.0011,0.0021,0.001,0.0006,0.0008
08350.png,0.001,0.9966,0.0003,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0003,0.0001,0.0002
08351.png,0.0007,0.0003,0.0005,0.0004,0.0003,0.9954,0.0003,0.0004,0.0004,0.0004,0.0003,0.0005
08352.png,0.0003,0.0005,0.0003,0.0002,0.0003,0.0003,0.0002,0.0003,0.0002,0.997,0.0002,0.0002
08353.png,0.9741,0.001,0.006,0.0025,0.0027,0.001,0.0023,0.0049,0.0016,0.001,0.0017,0.0013
08354.png,0.9915,0.0012,0.0008,0.0013,0.0013,0.0008,0.0005,0.0007,0.0004,0.0006,0.0004,0.0005
08355.png,0.984,0.002,0.0015,0.0024,0.0019,0.0018,0.0011,0.0018,0.0008,0.0011,0.001,0.0007
08356.png,0.9582,0.0085,0.0058,0.004,0.0025,0.0047,0.0017,0.0022,0.0016,0.0019,0.0011,0.0078
08357.png,0.1908,0.0087,0.6102,0.0642,0.0127,0.0167,0.0243,0.0104,0.0411,0.0086,0.0076,0.0045
08358.png,0.0008,0.9965,0.0002,0.0002,0.0005,0.0003,0.0002,0.0002,0.0002,0.0004,0.0001,0.0002
08359.png,0.0004,0.0002,0.0004,0.0003,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.9966
08360.png,0.0002,0.9981,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
08361.png,0.0006,0.0006,0.0009,0.0006,0.0003,0.9935,0.0005,0.0006,0.0006,0.0006,0.0006,0.0006
08362.png,0.0017,0.9944,0.0005,0.0003,0.001,0.0004,0.0002,0.0003,0.0003,0.0002,0.0002,0.0004
08363.png,0.0019,0.9952,0.0003,0.0003,0.0007,0.0003,0.0002,0.0003,0.0002,0.0003,0.0001,0.0003
08364.png,0.1113,0.0033,0.3895,0.008,0.0028,0.4371,0.0023,0.0025,0.0046,0.0094,0.0019,0.0274
08365.png,0.0042,0.0033,0.8891,0.0029,0.0031,0.0354,0.0036,0.0032,0.0468,0.0024,0.0028,0.0031
08366.png,0.0003,0.9979,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002
08367.png,0.0003,0.0002,0.0004,0.0003,0.9972,0.0002,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002
08368.png,0.0005,0.9971,0.0005,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
08369.png,0.0005,0.0003,0.0003,0.0004,0.0003,0.0005,0.0004,0.0004,0.0004,0.0004,0.0004,0.9957
08370.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9985,0.0001
08371.png,0.0098,0.001,0.001,0.9795,0.0011,0.002,0.0007,0.0007,0.0021,0.0008,0.0008,0.0006
08372.png,0.0006,0.0008,0.0002,0.0003,0.0002,0.0002,0.0002,0.0002,0.0002,0.9966,0.0001,0.0003
08373.png,0.0007,0.0002,0.0003,0.0003,0.0002,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.9964
08374.png,0.9345,0.0025,0.0039,0.0029,0.0076,0.0034,0.0275,0.0052,0.005,0.0031,0.0018,0.0026
08375.png,0.0002,0.0004,0.0003,0.0003,0.0002,0.0002,0.0003,0.0003,0.0002,0.997,0.0003,0.0003
08376.png,0.9248,0.0613,0.0008,0.0032,0.0019,0.0017,0.0009,0.0015,0.0007,0.0018,0.0007,0.0007
08377.png,0.0008,0.0002,0.0003,0.0003,0.0002,0.9962,0.0003,0.0004,0.0003,0.0003,0.0003,0.0005
08378.png,0.5406,0.0045,0.0063,0.005,0.0062,0.0042,0.0071,0.0051,0.0106,0.01,0.002,0.3985
08379.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
08380.png,0.0006,0.0004,0.0019,0.0009,0.0006,0.0006,0.9911,0.0009,0.0011,0.0006,0.0004,0.0008
08381.png,0.9015,0.0068,0.0083,0.0256,0.0056,0.0037,0.0051,0.0044,0.0056,0.013,0.0023,0.0182
08382.png,0.9957,0.0003,0.0005,0.0006,0.0004,0.0007,0.0003,0.0004,0.0002,0.0004,0.0002,0.0005
08383.png,0.0182,0.0057,0.5406,0.0929,0.0161,0.0398,0.0346,0.0151,0.1582,0.0046,0.0067,0.0676
08384.png,0.9761,0.0048,0.0036,0.0029,0.0018,0.0036,0.0016,0.0012,0.001,0.0015,0.0009,0.001
08385.png,0.9947,0.0011,0.0003,0.0006,0.0005,0.0007,0.0003,0.0004,0.0002,0.0003,0.0003,0.0005
08386.png,0.0004,0.9971,0.0002,0.0003,0.0004,0.0003,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002
08387.png,0.0008,0.0005,0.0002,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.9968,0.0002,0.0002
08388.png,0.9919,0.0006,0.0012,0.0007,0.0005,0.0006,0.0003,0.0003,0.0004,0.0004,0.0003,0.0029
08389.png,0.9759,0.0017,0.0009,0.0023,0.0044,0.0027,0.0015,0.004,0.001,0.0036,0.001,0.001
08390.png,0.0001,0.0002,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0001,0.0001,0.9985,0.0001
08391.png,0.0029,0.0004,0.0008,0.0006,0.0004,0.0004,0.0003,0.0004,0.0005,0.0007,0.0002,0.9925
08392.png,0.0002,0.0011,0.0004,0.0003,0.0002,0.0003,0.0003,0.0002,0.0003,0.9963,0.0002,0.0003
08393.png,0.9875,0.0016,0.0014,0.0018,0.0015,0.0013,0.0008,0.0012,0.0006,0.0007,0.0008,0.0009
08394.png,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.9988,0.0001
08395.png,0.0014,0.9959,0.0003,0.0004,0.0004,0.0003,0.0003,0.0002,0.0002,0.0004,0.0001,0.0002
08396.png,0.9931,0.0009,0.0006,0.001,0.0007,0.0007,0.0005,0.0006,0.0004,0.0004,0.0004,0.0007
08397.png,0.0088,0.9786,0.0037,0.0011,0.0024,0.0006,0.0008,0.0008,0.0011,0.001,0.0005,0.0007
08398.png,0.0004,0.0058,0.0003,0.0003,0.0003,0.0004,0.0003,0.0004,0.0003,0.991,0.0002,0.0004
08399.png,0.9881,0.0011,0.0009,0.002,0.0012,0.001,0.0007,0.0011,0.0005,0.0012,0.0005,0.0016
08400.png,0.0003,0.0005,0.0003,0.0003,0.0002,0.0003,0.0003,0.0003,0.0002,0.9963,0.0002,0.0009
08401.png,0.5784,0.0027,0.0039,0.0042,0.0031,0.0123,0.0024,0.0033,0.0009,0.0064,0.001,0.3814
08402.png,0.0224,0.0036,0.1688,0.0111,0.003,0.0045,0.0052,0.0034,0.0054,0.0053,0.0021,0.7653
08403.png,0.0354,0.0035,0.9114,0.018,0.0024,0.0033,0.0039,0.0023,0.0071,0.0044,0.0028,0.0054
08404.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0.9986,0.0001
08405.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
08406.png,0.9956,0.0002,0.0005,0.0005,0.0005,0.0009,0.0002,0.0003,0.0002,0.0004,0.0002,0.0005
08407.png,0.0003,0.0003,0.0004,0.0003,0.9959,0.0003,0.0004,0.001,0.0005,0.0002,0.0002,0.0002
08408.png,0.0004,0.0003,0.001,0.0005,0.9956,0.0003,0.0003,0.0004,0.0004,0.0003,0.0002,0.0002
08409.png,0.0005,0.0015,0.001,0.0011,0.9435,0.0008,0.001,0.0011,0.0008,0.0474,0.0006,0.0006
08410.png,0.0008,0.9971,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
08411.png,0.0517,0.0034,0.8796,0.0068,0.006,0.0132,0.005,0.0043,0.0119,0.0058,0.0046,0.0078
08412.png,0.9894,0.0007,0.0006,0.003,0.0017,0.0008,0.0006,0.001,0.0006,0.0006,0.0005,0.0005
08413.png,0.0036,0.0009,0.0005,0.0012,0.0016,0.0007,0.9863,0.0017,0.0013,0.001,0.0005,0.0006
08414.png,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.9989,0.0001
08415.png,0.0003,0.998,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
08416.png,0.0004,0.0003,0.0006,0.0003,0.0003,0.996,0.0003,0.0003,0.0004,0.0003,0.0003,0.0005
08417.png,0.995,0.0005,0.0003,0.0007,0.0004,0.0003,0.0004,0.0005,0.0002,0.0005,0.0003,0.0009
08418.png,0.0053,0.956,0.01,0.0032,0.0099,0.0022,0.0037,0.0015,0.0025,0.0022,0.0011,0.0023
08419.png,0.0007,0.0003,0.0005,0.9956,0.0004,0.0005,0.0004,0.0004,0.0004,0.0005,0.0002,0.0003
08420.png,0.9945,0.0005,0.0007,0.0008,0.0004,0.0003,0.0004,0.0004,0.0003,0.0005,0.0002,0.001
08421.png,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.9989,0.0001
08422.png,0.8692,0.0012,0.1087,0.0017,0.003,0.0061,0.0018,0.0015,0.0014,0.0031,0.0011,0.0012
08423.png,0.9893,0.0006,0.0009,0.0017,0.001,0.0009,0.0008,0.0011,0.0006,0.0011,0.0006,0.0013
08424.png,0.0006,0.0003,0.0002,0.0003,0.0003,0.996,0.0004,0.0004,0.0004,0.0004,0.0003,0.0005
08425.png,0.9919,0.0005,0.0011,0.0012,0.001,0.0008,0.0006,0.0008,0.0004,0.0006,0.0006,0.0007
08426.png,0.2541,0.0022,0.0009,0.0026,0.0021,0.003,0.0017,0.0025,0.001,0.0059,0.0008,0.7232
08427.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9987,0.0001
08428.png,0.0172,0.0015,0.9499,0.0039,0.0035,0.0088,0.0023,0.0014,0.0041,0.0017,0.0022,0.0035
08429.png,0.9888,0.0013,0.0007,0.0015,0.0016,0.0011,0.0009,0.0016,0.0006,0.0005,0.0009,0.0005
08430.png,0.0004,0.0003,0.0003,0.0003,0.997,0.0003,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002
08431.png,0.9901,0.0008,0.0008,0.0015,0.0007,0.0009,0.0007,0.001,0.0005,0.0012,0.0005,0.0012
08432.png,0.002,0.0019,0.0155,0.9677,0.0019,0.0039,0.0016,0.001,0.0027,0.0006,0.0008,0.0004
08433.png,0.0003,0.0003,0.0003,0.0003,0.9972,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002
08434.png,0.0003,0.0002,0.0003,0.0003,0.9972,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002
08435.png,0.996,0.0004,0.0003,0.0007,0.0003,0.0004,0.0002,0.0003,0.0002,0.0003,0.0002,0.0007
08436.png,0.9741,0.0014,0.0014,0.0022,0.0013,0.0097,0.0012,0.0017,0.0007,0.002,0.0006,0.0039
08437.png,0.0008,0.0003,0.0003,0.0003,0.9965,0.0002,0.0003,0.0004,0.0003,0.0003,0.0002,0.0002
08438.png,0.9968,0.0004,0.0002,0.0004,0.0004,0.0003,0.0002,0.0003,0.0002,0.0004,0.0003,0.0002
08439.png,0.9963,0.0003,0.0003,0.0004,0.0004,0.0005,0.0003,0.0004,0.0002,0.0002,0.0002,0.0004
08440.png,0.0006,0.001,0.0002,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.9965,0.0002,0.0002
08441.png,0.0002,0.0005,0.0003,0.0003,0.0002,0.0003,0.0002,0.0003,0.0002,0.997,0.0002,0.0002
08442.png,0.9944,0.0008,0.0006,0.0009,0.0005,0.0004,0.0004,0.0005,0.0003,0.0003,0.0002,0.0007
08443.png,0.0003,0.9977,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002,0.0002,0.0003,0.0001,0.0002
08444.png,0.9748,0.0014,0.0008,0.0009,0.0009,0.0015,0.0008,0.0008,0.0004,0.0065,0.0003,0.0109
08445.png,0.0003,0.0007,0.0003,0.0002,0.0002,0.0003,0.0003,0.0002,0.0003,0.9969,0.0002,0.0002
08446.png,0.001,0.0008,0.0017,0.0006,0.0003,0.0035,0.0008,0.0007,0.0012,0.0006,0.0004,0.9884
08447.png,0.0002,0.0004,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9975,0.0002,0.0002
08448.png,0.9932,0.0007,0.0005,0.0008,0.0008,0.0009,0.0005,0.0007,0.0004,0.0005,0.0004,0.0006
08449.png,0.0,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9985,0.0001
08450.png,0.3394,0.0038,0.0021,0.0052,0.0021,0.0023,0.0028,0.003,0.0017,0.6252,0.0012,0.0111
08451.png,0.0001,0.0001,0.0001,0.0001,0.0003,0.0001,0.0001,0.0002,0.0002,0.0001,0.9984,0.0001
08452.png,0.0004,0.9978,0.0002,0.0002,0.0003,0.0003,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002
08453.png,0.0313,0.0006,0.0007,0.0012,0.0008,0.9605,0.0009,0.0011,0.0006,0.001,0.0006,0.0007
08454.png,0.0003,0.0005,0.0004,0.0004,0.0002,0.0002,0.0003,0.0003,0.0003,0.9966,0.0002,0.0002
08455.png,0.9935,0.0009,0.0006,0.0008,0.0006,0.0008,0.0004,0.0006,0.0003,0.0004,0.0003,0.0006
08456.png,0.0014,0.0008,0.0009,0.0011,0.0006,0.9902,0.0007,0.0006,0.001,0.0011,0.0006,0.0009
08457.png,0.0005,0.0002,0.0003,0.0004,0.0002,0.0004,0.0002,0.0003,0.0002,0.0003,0.0002,0.9969
08458.png,0.1084,0.0282,0.3283,0.0186,0.0225,0.0572,0.0159,0.0166,0.0784,0.0151,0.0089,0.3018
08459.png,0.0003,0.0003,0.0003,0.0003,0.9969,0.0002,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002
08460.png,0.0004,0.0004,0.0016,0.0004,0.0003,0.9942,0.0003,0.0004,0.0005,0.0004,0.0003,0.0009
08461.png,0.0003,0.0003,0.0004,0.0003,0.9968,0.0002,0.0003,0.0003,0.0003,0.0003,0.0002,0.0003
08462.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.9988,0.0001
08463.png,0.0902,0.0068,0.0186,0.0099,0.0086,0.0159,0.0415,0.008,0.7857,0.0044,0.0044,0.006
08464.png,0.0014,0.0006,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002,0.9955,0.0002,0.0006
08465.png,0.993,0.0006,0.0004,0.0008,0.0005,0.0008,0.0004,0.0006,0.0003,0.0006,0.0003,0.0018
08466.png,0.0041,0.0004,0.0005,0.9904,0.0006,0.0005,0.0007,0.0006,0.0005,0.0007,0.0004,0.0005
08467.png,0.9905,0.0016,0.0012,0.0011,0.0012,0.0006,0.0006,0.0009,0.0006,0.0004,0.0007,0.0005
08468.png,0.0003,0.0003,0.0003,0.0004,0.0003,0.9961,0.0003,0.0005,0.0003,0.0004,0.0004,0.0004
08469.png,0.0009,0.0004,0.0007,0.0004,0.0003,0.0007,0.0006,0.0005,0.0012,0.0003,0.0003,0.9937
08470.png,0.0003,0.0004,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.0002,0.9975,0.0002,0.0002
08471.png,0.0684,0.0132,0.0749,0.0562,0.0151,0.6467,0.0208,0.0224,0.025,0.0194,0.015,0.0227
08472.png,0.9849,0.0009,0.0016,0.0023,0.0021,0.0018,0.001,0.0018,0.0008,0.0008,0.0008,0.0011
08473.png,0.9939,0.0005,0.0005,0.0008,0.0011,0.0005,0.0004,0.0005,0.0003,0.0008,0.0004,0.0005
08474.png,0.0002,0.9975,0.0004,0.0002,0.0003,0.0002,0.0002,0.0001,0.0003,0.0003,0.0001,0.0002
08475.png,0.9933,0.0007,0.0008,0.001,0.0007,0.0008,0.0004,0.0006,0.0004,0.0003,0.0004,0.0006
08476.png,0.2605,0.003,0.6171,0.0198,0.0135,0.0331,0.0088,0.0049,0.0225,0.0044,0.0053,0.0071
08477.png,0.8993,0.0011,0.0007,0.0017,0.0014,0.0021,0.001,0.0017,0.0012,0.0014,0.0009,0.0876
08478.png,0.0002,0.0002,0.0003,0.0002,0.9973,0.0002,0.0002,0.0004,0.0003,0.0003,0.0002,0.0002
08479.png,0.0001,0.0003,0.0001,0.0001,0.0004,0.0002,0.0002,0.0004,0.0002,0.0001,0.9979,0.0001
08480.png,0.7303,0.011,0.0653,0.1086,0.0169,0.0111,0.0128,0.0078,0.0234,0.0054,0.0027,0.0045
08481.png,0.0046,0.002,0.9587,0.0044,0.0033,0.0142,0.0021,0.0014,0.0022,0.0016,0.0019,0.0037
08482.png,0.0003,0.0003,0.0003,0.0002,0.997,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002
08483.png,0.4699,0.5103,0.0021,0.0039,0.003,0.0013,0.002,0.0021,0.0015,0.0014,0.0015,0.001
08484.png,0.0005,0.0003,0.0015,0.9926,0.0005,0.0006,0.001,0.0006,0.0012,0.0004,0.0003,0.0004
08485.png,0.0004,0.0003,0.0003,0.0004,0.0002,0.0004,0.0003,0.0003,0.0003,0.0003,0.0002,0.9967
08486.png,0.2782,0.0166,0.2179,0.0271,0.0297,0.2982,0.0192,0.0235,0.0122,0.0515,0.0155,0.0104
08487.png,0.0007,0.0006,0.0005,0.0003,0.0004,0.0003,0.0003,0.0003,0.0003,0.996,0.0002,0.0002
08488.png,0.063,0.0077,0.7892,0.0132,0.068,0.0101,0.0026,0.0041,0.005,0.0172,0.0024,0.0174
08489.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.9986,0.0001
08490.png,0.109,0.0011,0.8682,0.0021,0.0019,0.0086,0.0015,0.001,0.0014,0.002,0.001,0.0021
08491.png,0.0006,0.0003,0.0003,0.0003,0.9969,0.0002,0.0003,0.0003,0.0003,0.0003,0.0002,0.0002
08492.png,0.0052,0.0011,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0003,0.9903,0.0003,0.0003
08493.png,0.0056,0.0045,0.2856,0.0073,0.0043,0.6558,0.0056,0.0027,0.0118,0.0063,0.003,0.0075
08494.png,0.9898,0.0012,0.0006,0.002,0.0011,0.0015,0.0007,0.001,0.0006,0.0006,0.0005,0.0004
08495.png,0.9957,0.0009,0.0003,0.0004,0.0005,0.0004,0.0003,0.0004,0.0002,0.0003,0.0003,0.0003
08496.png,0.9917,0.0013,0.0008,0.0013,0.001,0.0009,0.0006,0.0006,0.0004,0.0005,0.0003,0.0005
08497.png,0.0001,0.0004,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9974,0.0002,0.0003
08498.png,0.8741,0.0118,0.0089,0.0079,0.0574,0.0055,0.0048,0.019,0.0028,0.0024,0.0037,0.0017
08499.png,0.0003,0.0002,0.0003,0.0003,0.9968,0.0002,0.0003,0.0004,0.0003,0.0003,0.0002,0.0003
08500.png,0.0003,0.998,0.0002,0.0002,0.0002,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0.0001
08501.png,0.0005,0.0004,0.0004,0.0004,0.0003,0.9955,0.0004,0.0004,0.0005,0.0004,0.0005,0.0004
08502.png,0.9843,0.0025,0.0022,0.003,0.0014,0.0014,0.0009,0.0011,0.0006,0.0009,0.0005,0.0013
08503.png,0.9723,0.0027,0.0028,0.0034,0.0024,0.0038,0.002,0.0034,0.0016,0.0018,0.0015,0.0021
08504.png,0.0005,0.9972,0.0003,0.0002,0.0003,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.0002
08505.png,0.9914,0.0007,0.0009,0.001,0.0011,0.0011,0.0006,0.0007,0.0004,0.001,0.0003,0.0007
08506.png,0.9872,0.0008,0.0023,0.0027,0.0007,0.0015,0.0008,0.0006,0.0005,0.001,0.0004,0.0015
08507.png,0.1512,0.0176,0.2033,0.0525,0.0364,0.3889,0.033,0.0267,0.0196,0.0244,0.0187,0.0275
08508.png,0.9871,0.0016,0.0011,0.0021,0.0014,0.0014,0.0009,0.0012,0.0006,0.0009,0.0007,0.0008
08509.png,0.0001,0.0004,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002,0.9974,0.0002,0.0003
08510.png,0.0001,0.0001,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0002,0.9986,0.0001
08511.png,0.9899,0.0014,0.0007,0.0012,0.0012,0.0008,0.0006,0.0009,0.0004,0.0007,0.0003,0.002
08512.png,0.0003,0.0002,0.0003,0.0003,0.9972,0.0002,0.0003,0.0003,0.0003,0.0002,0.0002,0.0002
08513.png,0.0016,0.0007,0.9763,0.0023,0.0009,0.0017,0.0011,0.0008,0.0118,0.0008,0.0006,0.0014
08514.png,0.0013,0.0005,0.0003,0.0006,0.0008,0.9925,0.0009,0.0007,0.0008,0.0008,0.0004,0.0005
08515.png,0.4366,0.0032,0.0052,0.0037,0.0048,0.524,0.0051,0.004,0.0033,0.0051,0.0017,0.0033
08516.png,0.0005,0.9973,0.0004,0.0001,0.0003,0.0002,0.0002,0.0002,0.0002,0.0003,0.0001,0.0002
08517.png,0.0296,0.0019,0.9034,0.008,0.0061,0.0151,0.0043,0.0029,0.0064,0.0033,0.0029,0.0161
08518.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0002,0.9983,0.0001
08519.png,0.0004,0.9971,0.0003,0.0002,0.0005,0.0002,0.0002,0.0002,0.0002,0.0003,0.0002,0.0002
08520.png,0.1711,0.0021,0.0046,0.8022,0.0035,0.0022,0.0025,0.0017,0.0046,0.0017,0.0015,0.0022
08521.png,0.9896,0.0009,0.001,0.0015,0.0009,0.0014,0.0007,0.001,0.0006,0.0009,0.0005,0.001
08522.png,0.995,0.0005,0.0003,0.0006,0.0005,0.0007,0.0004,0.0005,0.0002,0.0006,0.0003,0.0004
08523.png,0.0001,0.0002,0.0001,0.0001,0.0002,0.0002,0.0001,0.0002,0.0002,0.0001,0.9983,0.0001
08524.png,0.0019,0.0003,0.0003,0.0004,0.0002,0.0005,0.0003,0.0003,0.0003,0.0007,0.0002,0.9946
08525.png,0.9891,0.0008,0.0006,0.0015,0.0007,0.0019,0.0007,0.0009,0.0004,0.0013,0.0004,0.0016
